"170";"746";"text/html";"...and it's using KISSlibs for its news. It reads them from my personal blog (KISSlibs category). Just one example of how easy it's to bend the libs to do your bidding. 
<br />And the libs are under the LGPL now! Merry Xmas everyone. ";;"0"
"171";"747";"text/html";"Me and <a href=""http://hannu.sokkelo.net:"">Hannu</a> decided to become guerrillas and went lining up for a Nintendo Wii on when it was published here on 8.12. 
<br />
<br />All the Wiis have been sold out so far so we wanted to be sure about getting one... so we woke up at 5am and went in front of Gigantti. Gigantti opened up at 10am so we had about four hours of waiting to do.. Hannu took a bunch of photos, we played footbag, stood in line.
<br />
<br />Around 7:30 we noticed that people started to line up in front of the Prisma store next to Gigantti. I heard that there might be some Wiis there as well and because it opens already at 8am I went to line there around 7:40. <b>And at 8:00 I was the first one in the line who DIDN'T get a Wii</b> :(. Frustrated I went back to the Gigantti line which Hannu was holding up.
<br />
<br />We waited there.. there were only a few of us. Me, Hannu and my professor (can't reveal his name because he was lining to get one for his kids as a Christmas present). Other people showed up around 9:00am. All in all there were around 18 people lining for a Wii before the store opened at 10am.
<br />
<br />[rant] Bloody Gigantti overcharged 20e (289e instead of the basic 269e) and they didn't even have them in stock, had to come back later that day to collect mine. Lowered my opinion of Gigantti (can't get much lower..). [/rant]
<br />
<br />Overall I have to say the lining-culture in Tampere sucked :). We were the only hardcore guys (some would say ""stupid"") lining there from 6am. I heard in London some people lined from Tuesday..
<br />
<br />
<b>But I got my Wii and it kicks ass and makes your hands hurt</b>";;"0"
"172";"748";"text/html";"While attending a lecture today, I got the idea for a very simple video player that uses the <a href=""http://gstreamer.freedesktop.org"">Gstreamer</a> framework. I know <a href=""http://www.gnome.org/projects/totem/"">Totem</a>, but I was thinking about something more like <a href=""http://www.mplayerhq.hu/"">Mplayer</a>, but with Gstreamer as the backend.. 
<br />
<br />Could be a nice idea for a small project.. perhaps I'll write one at some point. The basic requirements would be:
<ul><li>Use playbin inside gstreamer to play all media files gst supports
</li><li>When the user clicks on a video clip, only a window playing it will appear. Nothing else. This is the thing I love about mplayer!
</li><li>OSD-support for displaying status, volume, etc. (like mplayer). BUT perhaps with interactive OSD elements like buttons.
</li><li>A context menu that appears on right click. This should be the only toolkit dependable part (Qt, GTK, etc.).
</li><li>If the user does not supply a target clip, the window will play a non-intrusive, but cool usage-video (like tips on a black background).
</li></ul>
Interested? Wanna help? Contact me -> lauri at sokkelo dot net";;"0"
"173";"749";"text/html";"My three month employment with COSS and the summer of code is now over. I will no longer receive payment for my efforts on gDesklets :'(<br />
<br />
But just when the gdesklets community thought they would finally get rid of me, they we're mistaken! Bwahahahah :-D ! I wouldn't dream of quitting work on gD now. There's still so much to do: <u>getHTML</u> control is nearly perfect, <u>040 core</u> still needs a lot of love, <u>DD</u> awaits final touches and integration into 040, and we've just started moving management and stuff into <a href=""http://launchpad.net"">launchpad</a>.. not to mention the work needed to bring the <u>new site</u> up and working!<br />
<br />
Overall the summer was <b>magnificent</b>. I'm quite happy with all the stuff I've accomplished and (especially) learned during the it. The workplan was suprisingly well estimated. Nearly all the tasks we're completed and the average workday was quite close to the basic 6-8 hours (very, very hard to estimate). To compensate for the ""nearly"" word in the previous sentence, numerous extra features that weren't mentioned in the workplan got implemented.<br />
<br />
So what next? Well.. tomorrow I'll get up early and continue on the getHTML-control and I'll try to find the guy responsible for the gd.org site and suggest a few improvements.<br />
<br />
In the future this blog will still be the central place to hear about my adventures with gDesklets. The only thing that changes is the <i>(nearly)</i> weekly blogging cycle and the <i>(almost)</i> consistent report structure. <br />
<br />
<u>Thanks to COSS and its supporters for making this possible!</u><<br />
<br />
And btw, those that are looking for <b>Weekly Report #12</b>: it got lost in the <a href=""http://lauri.sokkelo.net/index.php?category=coding"">coding category</a>.. sorry about that!<br />
<br />
[EDIT]Oh.. yeah.. forgot to say what I've done these few days. Well, I've worked on the getHTML control and <a href=""http://gdesklets.gotdns.org/gDeskletsWiki/RecentChanges"">written pages on the wiki</a>. [/EDIT]<br />
";;"0"
"174";"750";"text/html";"Last week I managed to...
<ul><li>Release a bug fix + a few new features to <b>DD</b>. It can now wait for 0.40 to reach a more stable form. Then I'll continue on it so that it'll work nicely with it. 
</li><li>A few plans and proposals about the <b>GDE</b> (Graphical Desklet Editor) and desklet packet structure. I'll post them on the wiki as soon as it gets back online (should be around the 30th). 
</li><li><b>UrbanExplainer</b> - a desklet (and a control) to query words from <a href=""http://urbandictionary.com"">Urban Dictionary</a>. A screenie <a href=""http://lauri.sokkelo.net/gdesklets/UrbanExplainer.png"">here</a> and the packet <a href=""http://lauri.sokkelo.net/gdesklets/UrbanExplainer.tar.gz"">here</a>. 
</li></ul>
 
<ul><li>This week I'll continue planning the <b>GDE</b> and looking for possible implementation solutions. I'll also write a <b>HTML-control</b> to support easy HTML-fetching and analyzing through desklets (good for doing web-queries). I'll write a <a href=""http://dict.leo.org"">dict.leo.org</a> desklet to test it. </li></ul>";;"0"
"175";"751";"text/html";"This week I've done <u>really</u> long hours and accomplished...
<ul><li>in releasing <b>Desklets Desklet</b> <a href=""http://lauri.sokkelo.net/gdesklets/dd-20-8-06.tar.gz"">alpha version</a>. It's actually closer to a beta, but not quite there yet. Of course the biggest downer is that it's designed ultimately for 040, which is not here yet... But the current DD <b>can actually be used for desklet management</b> :-D
</li><li>improving <b>Desklet Control</b> so that it now supports actual installing and starting and removing of desklets (network transparently :-o ).
</li></ul><br />I'm quite happy with this week. I managed to almost catch up with the workplan. Next week I'll continue doing long hours on the DD and start thinking about the Graphical Desklet Editor. Unfortunately the wiki is still down, so I'll have to do design locally. I would love to do the server side php/python to create a dynamic XML-file for DD, but I don't have access to the server. I'll ask if I can get one next week. ";;"0"
"176";"752";"text/html";"Last week I was mostly...
<ul><li>building the DD desklet. It is quite complete now, but a few last moment interface changes are still not implemented
</li><li>continuing on the DD control which is now capable of parsing display files and seeking for installed desklets.
</li></ul><br />This week I'll...
<ul><li>continue on the DD control. A lot of work still remains (network transparency, installing, activating, etc.). I'll see how much I can accomplish since the 040 prototype is still quite useless. 
</li><li>finish off the DD desklet.
</li></ul><br />That should make it possible to release a test-version for the stable gD by the end of the week. All the features (like ""groups"") are not available since the old 0.35 version of gD does not support them. ";;"0"
"177";"753";"text/html";"Traditional sunday report once again on monday :-)
<br /><ul><li>Completed the desklets <i>Baskerville</i> and <i>RSSboy</i> (screenie <a href=""http://lauri.sokkelo.net/gdesklets/rssboy.png"">here</a>). 
</li><li>Got the GUI prototype from Ashwin. Lot has been done but A LOT requires doing. This will be my main task for this week. Long working days ahead...
</li><li>SVN is down and Christian (the admin) is in China.. I'm trying to get an alternate server to run on my laptop. </li></ul>";;"0"
"178";"754";"text/html";"Approximately one month of work left. Looking at the <a href=""http://lauri.sokkelo.net/gdesklets/workplan.png"">workplan</a> things look good, but I feel that some explaining and contemplating has to be done on what has been accomplished and what remains to be done.
<br /><h4>Done</h4>
All the things due by today in the workplan have been completed. As things started progressing quite fast, I've also implemented multiple extra additions to the core (i18n-support, Behavior-classes, children properties, etc.) and written a few real desklets that require a bit of tweaking (beagle searcher <i>""Baskerville""</i>, RSS reader <i>""RSSboy""</i> and audio player <i>""Boombox""</i>).
<br />
<br />Since Ashwin took responsibility of the GUI frontend, I've been focusing more and more on the core and on the controls that the GUI will need. We've discussed deadlines with Ashwin and try to get DD ready in August.
<br /><h4>To Do</h4>
<ul><li>Complete the <i>Baskerville</i> and <i>RSSboy</i> desklets (this week)
</li><li>Close the conversation (<a href=""http://gdesklets.gotdns.org/gDeskletsWiki/Proposal/LoadingControls"">here</a> and <a href=""http://gdesklets.gotdns.org/gDeskletsWiki/Proposal/LookupControls"">here</a>) over the control metadata and start working on control installation through DD (loading of controls still not possible in 040 through). Probably next week.
</li><li>Finish the Desklet control so that Ashwin can use it and DD works properly.
</li><li>Write a idea page for the desklet editor and start thinking about implementation (this has a low priority. I'll do this if there isn't anything I can do to speed up the release of 0.40). Due end of month.
</li></ul><br />
And during the weekend I completed an early version of the <b>Launcher control</b> mentioned before. ";;"0"
"179";"755";"text/html";"This is a half-week-report. I'm going away for the weekend and won't be connected to the internet until next week so I'll explain what I'll do/I've done now: 
<ul><li>The Baskerville desklet for beagle searches is quite complete. It can be seen <a href=""http://lauri.sokkelo.net/gdesklets/Baskerville"">here</a> and a screenie is <a href=""http://lauri.sokkelo.net/gdesklets/baskerville.png"">here</a>. It still lacks support for actually launching stuff from the found results...
</li><li>...which brings me to what I'll be up to this weekend: <a href=""http://gdesklets.gotdns.org/gDeskletsWiki/Proposal/LauncherControl"">the Launcher Control</a>. This will make it possible to launch applications from desklets (user specified ""<i>favourite</i>"" apps). This is closely related to my other idea of <i>""global preferences""</i>, that are shared among desklets (see <a href=""http://gdesklets.gotdns.org/gDeskletsWiki/Brainstorming"">Untargetted/Core section of the Brainstorming page</a>)</li></ul>";;"0"
"180";"756";"text/html";"Missed the <i>sunday deadline</i>, but anyway here's what I've been up to:
<ul><li>Did the children property for container elements
</li><li>Continued work on <i>Baskerville</i> - a beagle seach desklet I used to test the search functionality
</li><li>Created a control for the Desklets Desklet (new gui). It does not function properly yet, because it's aimed for 040 core and all things have not yet been agreed on. Ashwin can however use it to test the display frontend.
</li><li>Wrote Behavior classes for the core - another of those a bit boring chores that needed doing to reach 040.
</li></ul><br />... and in other news: style support was moved to version 0.41, so I won't work on it this summer (see <a href=""http://gdesklets.gotdns.org/gDeskletsWiki/RoadMap/0.40"">the Roadmap on the wiki</a>). This week I'll be focusing on the Baskerville desklet and  Desklets Desklet with Ashwin.   ";;"0"
"181";"757";"text/html";"Just came back from the tattoo shop ""Halo"". After one and half hours of getting punctured, my old tattoo finally got upgraded :) 
<br />The artist in Halo was very talented and nice. Overall the experience was a lot more positive than the first tattooing in Kuopio (at Tino's). Even the pain of getting stinged with a small needle hundred times per second got quite pleasant after the first 30 minutes. 
<br />
<br />Now if the wounds would just heal quickly..";;"0"
"182";"758";"text/html";"This week I've been mostly...<br />* hacking to get real DOM support in the core. This idea was however rejected by the others. The end result is to provide a ""children"" property to all container elements. This I'll probably do next week. <br />* implementing proper i18n support and writing a <a href=""http://gdesklets.gotdns.org/gDeskletsWiki/HowTo/UseLocalization""> howto in the wiki</a>. <br />* <a href=""http://gdesklets.gotdns.org/gDeskletsWiki/Proposal/StyleSupport"">planning the style support</a>. This is something I'll start implementing next week.<br /><br />
This week I was also contacted by Ashwin, a biochemist from India. He was also working on a <a href=""http://gdesklets.gotdns.org/gDeskletsWiki/DeskletsDesklet""> GUI</a> for gD. We've been hacking together on it now and it looks very promising.<br /><br />
";;"0"
"183";"759";"text/html";"* Started on the GUI. Discussion and shell mockups can be seen <a href=""http://gdesklets.gotdns.org/gDeskletsWiki/DeskletsDesklet"">here</a><br />
* Created DOMv2 - a modified version of the internal desklet structure that supports hierachical referencing. This was my first serious dive into the core of gD and it was rather positive - sparking a new wikipage and discussion: http://gdesklets.gotdns.org/gDeskletsWiki/DOMv2<br />
* Next week I'll continue on the shell and improve DOMv2. Then I'll think about creating <a href=""http://gdesklets.gotdns.org/gDeskletsWiki/Proposali18n"">i18n support</a> and style support as IMHO these are features that should be implemented before the new GUI itself.<br />
<br />
DOMv2 can be taken from the <a href=""http://gdesklets.gotdns.org/gDeskletsWiki/SvnRepository"">SVN repo </a> or seen <a href=""http://lauri.sokkelo.net/gdesklets"">here</a>";;"0"
"184";"760";"text/html";"* Improved the <a href=""http://gdesklets.gotdns.org/gDeskletsWiki/Controls"">control documentation</a> and wrote the <a href=""http://gdesklets.gotdns.org/gDeskletsWiki/ADL-parser"">DTD</a> as described in the workplan<br />
* Fixed the RSS-control and started work on RSSboy - a simple RSS reader desklet. Currently the desklet reads one source nicely, but I'm planning on adding support for multiple sources<br />
* Next week I'll start thinking about the new GUI for gDesklets. Instead of creating a normal GUI with GTK, the whole user interface might be a desklet that is capable of controlling other desklets. This is something we've already discussed in the wiki. My other plans include adding real tree style DOM-support to the parser as described on <a href=""http://gdesklets.gotdns.org/gDeskletsWiki/Brainstorming"">this wiki page.</a>";;"0"
"185";"761";"text/html";"And here is the first exception to the Sunday rule :-).<br />
<br />
* Beagle control works, but integration into gdesklets-core is problematic (running gobject.mainloop inside another mainloop seems to be the problem)<br />
* Seeker - a display to use the beagle control is under development <br />
* AudioPlayer control was improved in a collaborative session with the collaborative editor ""gobby"". This was the first time I used a collaborative editor and it seemed to work quite nicely! Participating we're both of the main developers (Martin and Christian) and me. <br />
<br />
* Next week I'll improve the docs as soon as Beagle control becomes stable or stablish..<br />
<br />
And as usual the fruits of labour are available <a href=""http://lauri.sokkelo.net/gdesklets"">here</a> ";;"0"
"186";"762";"text/html";"Came back from the trip and started working full-time again. Accomplishments:<br />
* AudioPlayer-control works. Segfaults removed, interface improved.<br />
* BoomBox is born: a desklet to test the functionality of the audioplayer. Screenshot <a href=""http://lauri.sokkelo.net/gdesklets/boombox.png"">here</a>. <br />
* Now I'll move on to writing the beagle control (might be difficult, 'cos I can't find any docs)<br />
<br />
<b>And from now on I'll write the weekly report each sunday</b>";;"0"
"187";"763";"text/html";"Ok. So my summer 2006 trip so far: Tampere -> Wien (by plane through Frankfurt and Zurich) -> Klagenfurt (train). In Klagenfurt we went to see Riitta and Stefan and after that continued to Germany to see <a href=""http://hannu.sokkelo.net"">Hannu</a> and Senni. Had fun, drank beer, went to Rock-im-Park. <br />
<br />
Then I continued to Latvia. Aino went to Finland. I spent one night alone here (actually not that alone, met Scottish people and a few soldiers from U.S, stationed in Germany) before Tuomas arrived. Now he's here and we've been around town with Irina, our lovely guide Tuomas contacted through <a href=""http://www.hospitalityclub.org"">hospitality club</a>. She was great: showed us all the sights and had the energy to direct us to the best bars (also thanks to Sofie, who also enlightened me on Riga history).<br />
<br />
Once we got back to the hostel I got some bad news: the american soldiers got their wallets stolen last night in a night club (Essential) we we're hanging out at (thank god we left earlier). That wasn't the worse: some guy got drugged in the club and mugged/robbed afterwards :-(. <br />
<br />
Tomorrow we're heading towards the awesome Palace of Science and Museum of Occupation. Irina promised to show us around Jurmala if we have the energy after wandering the whole day.";;"0"
"188";"764";"text/html";"Haven't really done anything since leaving Austria and 
arriving in Germany. Mainly because I have no time and no constant access to a computer. Have been checking my mail though and there's been some discussion about a terrible <b>bug</b> on the gdesklets site. I'd be happy to fix it (quite good with php), but I don't have the ""resources"" right now :-(.<br />
<br />
Another topic is <b>JavaScript support for gDesklets</b>. This way we 
could possibly display Apple's Dashboard widgets. <a 
href=""http://www.kryogenix.org/days/2006/01/22/jackfield-apples-dashboard-for-the-linux-gnome-desktop"">This 
started the discussion</a>. I agree with Christian and Martin: encouraging DHTML(HTML+CSS+JS) instead of clean Python+XML is not a very good idea. However the possibility of supporting JS as a scripting language is not entirely discarded. ";;"0"
"189";"765";"text/html";"Working from Klagenfurt, Austria.<br />
<br />
* Wrote a bunch of pages in the <a href=""http://gdesklets.gotdns.org/gDeskletsWiki"">gDesklets wiki</a> (control docs, personal info, ideas, etc.).";;"0"
"190";"766";"text/html";"Did some work on the controls as described in the workplan. The early alpha versions are available <a href=""http://lauri.sokkelo.net/gdesklets"">here</a>. <br />
* GST-control works, but has some known problems<br />
* RSS-control should work nicely, but I haven't had the time to test it yet<br />
<br />
Today I'll head out to central Europe and I'll be back on the 18th of June. During the trip I'll try to get a part of the documentation done and perhaps start on the DTD.";;"0"
"191";"767";"text/html";"I started working today. I'll try to get ahead as much as possible this week, since I'll be cruising around central Europe from the 22th until 18th of June. I think I can get some work done on the road as well, but I can't promise anything.<br />
<br />
My workplan remains the same and it can be viewed <a href=""http://lauri.sokkelo.net/files/workplan.png"">here</a>. I think I'll manage doing few of the controls this week and that way I won't get behind in schedule.";;"0"
"192";"768";"text/html";"Here you can read about my progress regarding <a href=""http://www.coss.fi/kesakoodi"">kesäkoodi 2006</a> work.";;"0"
"193";"769";"text/html";"Well my employment for the summer is looking quite smooth this year: just got hired to develop the environment for IOI (<a href=""http://www.ioi2006.org"">International Olympiad in Informatics </a>). This should take me about one month and then after that I can start really working on gDesklets with the support from COSS. <br />
<br />
I'm thinking about using the Ubuntu Dapper live-cd for the IOI-environment.. I know it's a bit experimental, but asking around #ubuntu-fi let me to believe that it should work fine. Not only would Dapper give a superb, state-of-the-art linux environment, it would also offer the Espresso installer that makes it possible to install the distribution from the LiveCD into the hardrive - a feature that was missed with the previous liveCD based on Morphix.<br />
<br />
Well see.. all this experimenting will probably backfire on me like usual :)";;"0"
"194";"770";"text/html";"Just spent a few hours trying to debug a site in windows. The site in question is <a href=""http://johannes.sokkelo.net"">this</a> - a simple site using a few of the <a href=""http://lauri.sokkelo.net/KISS"">KISS-libs</a>. On firefox there were no problems. Even the javascript console was quiet. BUT looking at the page with IE (the one that comes with XPSP2) the pages were totally blank.<br />
<br />
After I found out it was about the JS in the page, I tried getting Javascript debugging to work in IE according to some instructions found from a msdn-blog.. didn't work.. finally through painful trial and error I found that the problem was that...<br />
<br />
<b>IE can't handle script elements that don't have a separate closing tag :-P </b>. So you can't use &lt;script src=""blaa.js"" /&gt;. Instead you have to use 
&lt;script src=""blaa.js""&gt; &lt;/script&gt;.. and this is the browser with the biggest marketshare.. oh please..  ";;"0"
"195";"771";"text/html";"Added KISSsmilies to the ever-growing KISS libraries. It will convert all ""ASCII-smileys"" into image-elements. Just like this :) :-D 8-) .. Ooooh :-o ! This just opens new worlds ;) !<br />
<br />
.. and everything is done via javascript, so the work of conversion is done by your computer, oh gracious viewer :) . ";;"0"
"196";"772";"text/html";"Tight kesäkoodi-finals.. eight people got in, seven showed up (no idea why one didn't), five got picked, and I was 
one of them! <b>Hooray!</b> Now I get to work on <a href=""http://www.gdesklets.org"">gDesklets</a> all summer. Something I would have done (a bit) anyway.<br />
<br />
I'll create a new category on the blog for reporting on how my gDesklets work is progressing.<br />
<br />
And I got a 250GB LaCie (Porsche design :-* ) USB-hardrive. That combined with the nice and simple backup utility <a href=""http://sbackup.sourceforge.net/HomePage"">""SBackup""</a> should keep my /home and all the work safe.<br />
<br />
I should be working on my Agent software article, but I think I'll hack a little on KISSsmilies..";;"0"
"197";"773";"text/html";"It was a nice weekend, if you don't count the fact that my /home was destroyed... Buying a (microsoft) XBox 360 gamepad so that we could play a game with <a href=""http://tuomas.sokkelo.net"">Tuomas</a> forced me to upgrade my WinXP to SP2 (I know, long due). This upgrade failed. Windows gave a brilliant error report: ""incorrect parameter"" and failed to start. As a nice side-effect it distorted the partition table somehow and destroyed my home-partition. F*cking windows.<br />
<br />
Thank god I had some backups, but they're a month old. This means all my gdesklets work is lost (and movies, music, configurations for all the programs).. We'll I guess it's time to buy a usb-harddrive for better backups.<br />
<br />
And tomorrow I have the COSS-summercode finals.. hope I make it. ";;"0"
"198";"774";"text/html";"Bought a new(used) phone from huuto.net. The model is Sony Ericsson k750i. My first non-Nokia phone and I have to say I'm quite pleased. Don't even need windows for importing mp3s into it, it shows up nicely as a remote card reader on my Ubuntu Dapper. <br />
<br />
The only problem is syncing with Evolution, which is currently impossible(?). I hope this gets fixed, as it would be very nice to share the calendar and tasks between the laptop and the phone.<br />
<br />
And in other news: I got into the <a href=""http://www.coss.fi/kesakoodi"">COSS kesäkoodi</a> final (google summer of code kinda thing)! The final will take place next Tuesday in Helsinki. I hope I'll get the job (and good luck to the other contestants). ";;"0"
"199";"775";"text/html";"I had to install Ubuntu Dapper to get my hands on gstreamer 0.10. A friend of mine had success with XGL/Compiz with ATI and I decided to give it a try since it's so easy with Dapper. I have to say it is incredible. Thanks to David Reveman and all the other giants for making this possible!!<br />
<br />
<a href=""img/xgl-screenie.png""?phpMyAdmin=QuqPBAAGYhL7zPdwNGL7T4BRsR9><img style=""float:right"" src=""img/xgl-screenie-thumb.png"" /></a><br />
It made my desktop quicker, prettier and more easy to use (expose effects, etc.). Here's a screenie for explanation. The 
effect in question is the switching of workspaces. Soundgarden is playing between. Click on it to get a bigger 
view.<br />
<br />
Although it's still alpha software, it works nicely. A few complaints still: windows from all workspaces show up in alt-tab-switcher and getting video to work required some tweaking. This tweaking resulted in the problem that window-decoration-cross won't close mplayer (have to press q). These are minor issues. On the whole I have to say this is the best thing I've seen on Linux in a long time! At last my desktop does not pale in comparison to Mac OS X (not to mention windows :) ). ";;"0"
